Week,SKU_ID,SKU,Brand,SKU_Category,normal_list_price,normal_price,normal_qty,bundling_price,bundling_qty,promo_normal_price,promo_normal_qty,seasonal_price,seasonal_qty,total_qty,total_revenue,promo_type_count,normal_revenue,normal_transactions,bundling_revenue,bundling_transactions,promo_normal_revenue,promo_normal_transactions,seasonal_revenue,seasonal_transactions
2025-08-25,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,1382,3500.0,182,3249.2,957,2598.6,267,2788,9276100.0,4,4837000.0,456,637000.0,63,3107900.0,320,694200.0,92
2025-09-01,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,2038,5800.0,4876,5652.96,1170,4585.96,406,8490,49178700.0,4,12431800.0,676,28280800.0,1604,6606600.0,391,1859500.0,125
2025-09-01,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,1940,6100.0,247,5638.89,1262,4627.94,393,3842,22267100.0,4,11834000.0,642,1506700.0,78,7110500.0,422,1815900.0,135
2025-09-01,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,1855,10000.0,228,9263.76,1321,7475.5,383,3787,35942500.0,4,18550000.0,634,2280000.0,80,12243500.0,455,2869000.0,138
2025-09-01,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,1981,10000.0,241,9229.76,1254,7484.84,401,3877,36804500.0,4,19810000.0,670,2410000.0,84,11579000.0,409,3005500.0,141
2025-09-01,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,1974,8000.0,268,7401.7,1435,5994.84,411,4088,31017200.0,4,15792000.0,671,2144000.0,85,10622800.0,452,2458400.0,144
2025-09-01,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,1973,8000.0,227,7392.89,1294,5993.31,432,3926,29757200.0,4,15784000.0,665,1816000.0,74,9571600.0,427,2585600.0,133
2025-09-01,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,1881,3000.0,208,2749.7,1287,2224.01,396,3772,10688200.0,4,5643000.0,616,624000.0,83,3540700.0,433,880500.0,122
2025-09-01,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,1905,4500.0,239,4142.36,1220,3393.72,464,3828,16277100.0,4,8572500.0,646,1075500.0,83,5050700.0,403,1578400.0,146
2025-09-01,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,2061,3500.0,264,3244.3,1251,2590.06,396,3972,13224100.0,4,7213500.0,701,924000.0,89,4060800.0,423,1025800.0,125
2025-09-01,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,1970,4000.0,227,3698.59,1257,2999.23,418,3872,14692800.0,4,7880000.0,657,908000.0,75,4650600.0,419,1254200.0,132
2025-09-01,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,1965,5000.0,219,4641.83,1291,3750.59,430,3905,18523800.0,4,9825000.0,648,1095000.0,72,5988000.0,423,1615800.0,146
2025-09-01,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,1984,5000.0,224,4634.24,1300,3792.62,395,3903,18566200.0,4,9920000.0,654,1120000.0,75,6030000.0,437,1496200.0,142
2025-09-01,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,1971,2000.0,4763,3700.64,1261,2981.76,413,8408,23302200.0,4,7884000.0,654,9526000.0,1604,4661400.0,419,1230800.0,131
2025-09-01,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,2071,4000.0,282,3699.87,1220,3003.03,386,3959,15084000.0,4,8284000.0,668,1128000.0,88,4517200.0,403,1154800.0,136
2025-09-01,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,1995,5500.0,232,5098.06,1200,4093.8,441,3868,20166300.0,4,10972500.0,684,1276000.0,81,6119000.0,406,1798800.0,150
2025-09-01,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,2013,6000.0,261,5540.38,1235,4496.88,420,3929,22362000.0,4,12078000.0,678,1566000.0,90,6836100.0,425,1881900.0,137
2025-09-01,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,1955,7000.0,221,6444.9,1236,5215.21,391,3803,25234300.0,4,13685000.0,655,1547000.0,75,7964700.0,426,2037600.0,127
2025-09-01,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,1932,7000.0,260,6447.41,1304,5249.73,446,3942,26082600.0,4,13524000.0,634,1820000.0,86,8404200.0,438,2334400.0,138
2025-09-01,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,1908,3000.0,217,2750.14,1190,2248.35,425,3740,10602800.0,4,5724000.0,633,651000.0,70,3271300.0,404,956500.0,138
2025-09-01,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,1924,3500.0,236,3252.52,1314,2595.66,405,3879,12888300.0,4,6734000.0,663,826000.0,82,4274300.0,439,1054000.0,137
2025-09-08,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,1931,5800.0,4725,5657.08,1331,4627.35,385,8372,48496700.0,4,11779100.0,654,27405000.0,1529,7529600.0,444,1783000.0,128
2025-09-08,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,1796,6100.0,214,5644.63,1489,4608.52,468,3967,22837600.0,4,10955600.0,601,1305400.0,66,8418700.0,490,2157900.0,151
2025-09-08,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,2012,10000.0,236,9257.13,1246,7490.49,442,3936,37315500.0,4,20120000.0,680,2360000.0,78,11529500.0,420,3306000.0,140
2025-09-08,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,1862,10000.0,247,9241.84,1308,7472.3,488,3905,36834500.0,4,18620000.0,610,2470000.0,81,12097000.0,442,3647500.0,152
2025-09-08,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,2061,8000.0,232,7396.46,1341,6011.5,441,4075,30923600.0,4,16488000.0,703,1856000.0,79,9927600.0,439,2652000.0,146
2025-09-08,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,1960,8000.0,191,7406.54,1345,5974.03,421,3917,29669600.0,4,15680000.0,676,1528000.0,60,9957200.0,461,2504400.0,148
2025-09-08,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,1941,3000.0,265,2755.05,1321,2246.63,464,3991,11302800.0,4,5823000.0,655,795000.0,84,3640900.0,444,1043900.0,150
2025-09-08,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,1850,4500.0,158,4147.84,1312,3386.24,403,3723,15838500.0,4,8325000.0,626,711000.0,56,5439100.0,428,1363400.0,134
2025-09-08,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,2043,3500.0,184,3249.88,1361,2589.94,389,3977,13228100.0,4,7150500.0,687,644000.0,62,4423800.0,452,1009800.0,133
2025-09-08,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,2012,4000.0,198,3694.08,1237,2981.44,424,3871,14680600.0,4,8048000.0,678,792000.0,77,4571800.0,414,1268800.0,146
2025-09-08,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,1956,5000.0,241,4646.83,1246,3749.53,417,3860,18341000.0,4,9780000.0,657,1205000.0,74,5790900.0,433,1565100.0,140
2025-09-08,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,1916,5000.0,245,4651.17,1347,3772.98,393,3901,18544500.0,4,9580000.0,644,1225000.0,81,6260400.0,443,1479100.0,142
2025-09-08,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,2021,2000.0,4522,3701.28,1336,3013.97,408,8287,23298400.0,4,8084000.0,680,9044000.0,1529,4940400.0,454,1230000.0,135
2025-09-08,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,2006,4000.0,217,3701.29,1298,2982.5,409,3930,14922000.0,4,8024000.0,678,868000.0,71,4802600.0,445,1227400.0,138
2025-09-08,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,1948,5500.0,228,5094.72,1289,4083.58,488,3953,20529000.0,4,10714000.0,643,1254000.0,75,6570400.0,431,1990600.0,154
2025-09-08,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,1909,6000.0,210,5554.99,1443,4502.15,401,3963,22532100.0,4,11454000.0,670,1260000.0,68,8014200.0,469,1803900.0,141
2025-09-08,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,1938,7000.0,196,6444.46,1318,5273.98,459,3911,25859200.0,4,13566000.0,653,1372000.0,67,8494800.0,446,2426400.0,143
2025-09-08,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,2012,7000.0,241,6453.11,1284,5206.57,528,4065,26795400.0,4,14084000.0,685,1687000.0,87,8281800.0,436,2742600.0,163
2025-09-08,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,2038,3000.0,233,2749.79,1350,2234.1,411,4032,11441400.0,4,6114000.0,682,699000.0,83,3710400.0,458,918000.0,146
2025-09-08,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,1996,3500.0,284,3252.02,1334,2588.25,439,4053,13458000.0,4,6986000.0,669,994000.0,89,4341000.0,432,1137000.0,144
2025-09-15,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,1995,5800.0,4741,5655.5,1235,4621.24,441,8412,48684600.0,4,12169500.0,671,27497800.0,1578,6978200.0,412,2039100.0,146
2025-09-15,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,2013,6100.0,252,5651.89,1289,4592.04,427,3981,23069100.0,4,12279300.0,662,1537200.0,84,7288400.0,425,1964200.0,148
2025-09-15,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,2095,10000.0,196,9261.74,1270,7530.31,414,3975,37791500.0,4,20950000.0,692,1960000.0,71,11756500.0,430,3125000.0,138
2025-09-15,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,1845,10000.0,244,9246.98,1253,7454.16,443,3785,35789000.0,4,18450000.0,630,2440000.0,83,11590000.0,414,3309000.0,139
2025-09-15,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,2058,8000.0,284,7396.02,1311,6050.38,437,4090,31082000.0,4,16464000.0,697,2272000.0,84,9698800.0,444,2647200.0,153
2025-09-15,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,2009,8000.0,226,7407.66,1250,5992.14,388,3873,29466800.0,4,16072000.0,671,1808000.0,80,9264800.0,409,2322000.0,128
2025-09-15,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,1890,3000.0,235,2751.35,1333,2248.87,440,3898,11034100.0,4,5670000.0,625,705000.0,77,3669300.0,438,989800.0,145
2025-09-15,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,1939,4500.0,253,4142.51,1282,3385.27,423,3897,16605400.0,4,8725500.0,638,1138500.0,85,5311000.0,427,1430400.0,143
2025-09-15,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,1943,3500.0,192,3251.67,1302,2583.08,417,3854,12787900.0,4,6800500.0,658,672000.0,69,4235200.0,443,1080200.0,141
2025-09-15,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,2000,4000.0,238,3700.33,1382,2999.74,415,4035,15308800.0,4,8000000.0,675,952000.0,80,5113200.0,438,1243600.0,134
2025-09-15,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,2135,5000.0,232,4642.32,1265,3784.26,409,4041,19258200.0,4,10675000.0,702,1160000.0,77,5876700.0,421,1546500.0,128
2025-09-15,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,1951,5000.0,265,4637.29,1244,3767.66,440,3900,18509200.0,4,9755000.0,644,1325000.0,90,5765700.0,423,1663500.0,153
2025-09-15,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,2054,2000.0,4716,3708.02,1329,2995.7,415,8514,23816600.0,4,8216000.0,676,9432000.0,1578,4926600.0,450,1242000.0,134
2025-09-15,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,2083,4000.0,254,3702.19,1414,2992.57,480,4231,16020800.0,4,8332000.0,688,1016000.0,88,5230600.0,476,1442200.0,148
2025-09-15,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,1966,5500.0,173,5097.55,1276,4101.7,446,3861,20102500.0,4,10813000.0,673,951500.0,63,6507600.0,417,1830400.0,144
2025-09-15,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,1833,6000.0,263,5555.82,1361,4514.43,438,3895,22106400.0,4,10998000.0,623,1578000.0,83,7555200.0,452,1975200.0,140
2025-09-15,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,1949,7000.0,232,6441.81,1359,5271.16,379,3919,26013800.0,4,13643000.0,650,1624000.0,77,8750100.0,451,1996700.0,128
2025-09-15,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,2014,7000.0,248,6458.59,1406,5223.97,437,4105,27197800.0,4,14098000.0,673,1736000.0,78,9086100.0,470,2277700.0,143
2025-09-15,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,1984,3000.0,224,2752.24,1321,2231.71,394,3923,11141700.0,4,5952000.0,666,672000.0,71,3636500.0,435,881200.0,135
2025-09-15,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,1912,3500.0,226,3248.25,1296,2604.4,433,3867,12816200.0,4,6692000.0,620,791000.0,77,4208800.0,439,1124400.0,144
2025-09-22,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,1908,5800.0,4772,5640.7,1428,4662.12,474,8582,49577300.0,4,11638800.0,649,27677600.0,1603,8051700.0,484,2209200.0,156
2025-09-22,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,1947,6100.0,178,5644.31,1346,4574.33,382,3853,22313200.0,4,11876700.0,645,1085800.0,62,7601900.0,450,1748800.0,137
2025-09-22,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,1948,10000.0,227,9242.08,1353,7531.16,390,3918,37185500.0,4,19480000.0,660,2270000.0,78,12502500.0,444,2933000.0,134
2025-09-22,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,2122,10000.0,244,9260.88,1389,7481.04,496,4251,40224500.0,4,21220000.0,697,2440000.0,82,12862000.0,452,3702500.0,173
2025-09-22,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,1915,8000.0,271,7410.31,1339,6003.66,385,3910,29728000.0,4,15320000.0,642,2168000.0,92,9925200.0,444,2314800.0,134
2025-09-22,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,1986,8000.0,162,7393.62,1223,6004.38,352,3723,28335200.0,4,15888000.0,660,1296000.0,64,9038000.0,419,2113200.0,116
2025-09-22,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,2164,3000.0,218,2753.38,1419,2217.04,443,4244,12034600.0,4,6492000.0,708,654000.0,70,3906100.0,460,982500.0,151
2025-09-22,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,1917,4500.0,237,4145.51,1395,3387.27,421,3970,16899100.0,4,8626500.0,635,1066500.0,85,5781300.0,466,1424800.0,140
2025-09-22,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,1963,3500.0,225,3251.44,1395,2600.53,433,4016,13316100.0,4,6870500.0,657,787500.0,75,4534700.0,445,1123400.0,156
2025-09-22,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,1938,4000.0,192,3703.15,1374,3004.67,385,3889,14769200.0,4,7752000.0,636,768000.0,64,5093200.0,450,1156000.0,126
2025-09-22,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,2003,5000.0,194,4656.21,1408,3774.73,495,4100,19421600.0,4,10015000.0,680,970000.0,70,6559800.0,470,1876800.0,154
2025-09-22,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,1777,5000.0,233,4650.14,1345,3737.35,456,3811,18007800.0,4,8885000.0,592,1165000.0,74,6252300.0,444,1705500.0,144
2025-09-22,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,2103,2000.0,4760,3693.93,1237,2996.82,375,8475,23622400.0,4,8412000.0,698,9520000.0,1603,4569000.0,423,1121400.0,128
2025-09-22,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,1838,4000.0,253,3693.74,1403,2988.36,440,3934,14860200.0,4,7352000.0,617,1012000.0,86,5180200.0,467,1316000.0,148
2025-09-22,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,2032,5500.0,280,5104.12,1357,4104.85,420,4089,21356500.0,4,11176000.0,679,1540000.0,87,6926000.0,439,1714500.0,139
2025-09-22,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,1981,6000.0,230,5554.53,1395,4506.93,424,4030,22923300.0,4,11886000.0,663,1380000.0,77,7745400.0,456,1911900.0,143
2025-09-22,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,1967,7000.0,234,6447.06,1333,5203.22,368,3902,25914400.0,4,13769000.0,665,1638000.0,73,8589600.0,446,1917800.0,131
2025-09-22,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,1991,7000.0,193,6445.89,1280,5231.53,446,3910,25888100.0,4,13937000.0,654,1351000.0,64,8255400.0,422,2344700.0,141
2025-09-22,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,2084,3000.0,243,2749.88,1397,2239.93,410,4134,11737600.0,4,6252000.0,667,729000.0,84,3841000.0,452,915600.0,139
2025-09-22,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,2033,3500.0,303,3250.99,1413,2615.1,403,4152,13828400.0,4,7115500.0,666,1060500.0,103,4592800.0,462,1059600.0,142
2025-09-29,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,766,5800.0,1999,5630.34,607,4586.4,199,3571,20594200.0,4,4672600.0,261,11594200.0,658,3418000.0,194,909400.0,63
2025-09-29,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,911,6100.0,116,5646.26,563,4578.02,201,1791,10365300.0,4,5557100.0,304,707600.0,33,3179300.0,188,921300.0,69
2025-09-29,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,915,10000.0,95,9252.93,510,7448.52,158,1678,16000500.0,4,9150000.0,294,950000.0,33,4723500.0,165,1177000.0,52
2025-09-29,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,800,10000.0,91,9260.35,612,7474.13,185,1688,15955000.0,4,8000000.0,260,910000.0,30,5660500.0,201,1384500.0,63
2025-09-29,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,878,8000.0,94,7391.58,553,6022.95,141,1666,12716400.0,4,7024000.0,290,752000.0,35,4088800.0,183,851600.0,49
2025-09-29,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,785,8000.0,105,7394.45,564,5975.16,150,1604,12190000.0,4,6280000.0,266,840000.0,30,4172000.0,193,898000.0,50
2025-09-29,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,912,3000.0,135,2748.52,530,2235.76,173,1750,4984600.0,4,2736000.0,298,405000.0,42,1456600.0,174,387000.0,57
2025-09-29,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,783,4500.0,97,4140.35,574,3406.51,158,1612,6875200.0,4,3523500.0,270,436500.0,32,2377600.0,183,537600.0,55
2025-09-29,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,851,3500.0,49,3251.8,549,2593.76,159,1608,5344700.0,4,2978500.0,281,171500.0,21,1782500.0,184,412200.0,52
2025-09-29,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,879,4000.0,105,3702.1,594,3021.2,186,1764,6697000.0,4,3516000.0,294,420000.0,35,2198800.0,194,562200.0,67
2025-09-29,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,934,5000.0,91,4648.87,578,3793.91,164,1767,8434400.0,4,4670000.0,304,455000.0,34,2685900.0,195,623500.0,59
2025-09-29,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,756,5000.0,83,4663.95,555,3723.73,180,1574,7458600.0,4,3780000.0,258,415000.0,28,2592000.0,187,671600.0,57
2025-09-29,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,867,2000.0,1982,3693.08,536,3026.92,202,3587,10020400.0,4,3468000.0,292,3964000.0,658,1977600.0,179,610800.0,62
2025-09-29,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,875,4000.0,104,3696.61,530,3011.31,227,1736,6560800.0,4,3500000.0,294,416000.0,35,1959800.0,180,685000.0,70
2025-09-29,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,826,5500.0,86,5100.28,628,4086.89,228,1768,9145400.0,4,4543000.0,279,473000.0,30,3201800.0,207,927600.0,70
2025-09-29,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,883,6000.0,114,5536.98,664,4562.48,169,1830,10430100.0,4,5298000.0,286,684000.0,38,3678300.0,222,769800.0,60
2025-09-29,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,828,7000.0,111,6459.19,615,5243.14,171,1725,11445300.0,4,5796000.0,270,777000.0,34,3974400.0,204,897900.0,60
2025-09-29,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,901,7000.0,90,6428.24,577,5264.31,128,1696,11315600.0,4,6307000.0,299,630000.0,30,3706200.0,201,672400.0,45
2025-09-29,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,785,3000.0,102,2748.16,585,2253.3,162,1634,4636300.0,4,2355000.0,266,306000.0,36,1609300.0,200,366000.0,53
2025-09-29,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,3500.0,928,3500.0,108,3243.95,603,2649.36,196,1835,6101000.0,4,3248000.0,304,378000.0,34,1954800.0,198,520200.0,68
2025-10-06,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,6100.0,429,5800.0,868,5631.13,266,4750.97,77,1640,9518600.0,4,2616900.0,136,5034400.0,297,1500800.0,96,366500.0,27
2025-10-06,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,6100.0,362,6100.0,44,5619.52,233,4629.29,90,729,4207200.0,4,2208200.0,122,268400.0,15,1312400.0,78,418200.0,31
2025-10-06,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,10000.0,434,10000.0,41,9259.41,300,7492.78,60,835,7985500.0,4,4340000.0,135,410000.0,12,2779500.0,97,456000.0,21
2025-10-06,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,10000.0,420,10000.0,39,9182.03,295,7414.45,88,842,7958000.0,4,4200000.0,142,390000.0,14,2711500.0,96,656500.0,28
2025-10-06,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,8000.0,377,8000.0,51,7378.06,262,6070.08,39,729,5596800.0,4,3016000.0,130,408000.0,15,1934800.0,80,238000.0,15
2025-10-06,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,8000.0,459,8000.0,30,7385.06,228,5949.74,65,782,5980400.0,4,3672000.0,157,240000.0,15,1681200.0,76,387200.0,22
2025-10-06,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,3000.0,394,3000.0,58,2748.66,230,2264.82,94,776,2202400.0,4,1182000.0,133,174000.0,19,632700.0,76,213700.0,27
2025-10-06,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,4500.0,453,4500.0,27,4136.88,249,3413.88,83,812,3476900.0,4,2038500.0,146,121500.0,12,1032300.0,80,284600.0,32
2025-10-06,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,3500.0,385,3500.0,70,3252.79,257,2615.16,73,785,2619900.0,4,1347500.0,128,245000.0,21,835600.0,80,191800.0,24
2025-10-06,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,4000.0,375,4000.0,56,3693.09,257,3030.2,93,781,2954000.0,4,1500000.0,126,224000.0,20,949000.0,84,281000.0,34
2025-10-06,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,5000.0,388,5000.0,43,4627.9,291,3793.31,79,801,3799200.0,4,1940000.0,127,215000.0,15,1345200.0,96,299000.0,28
2025-10-06,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,5000.0,381,5000.0,46,4679.71,288,3800.14,103,818,3873100.0,4,1905000.0,129,230000.0,15,1347900.0,91,390200.0,35
2025-10-06,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,4000.0,356,2000.0,856,3677.08,265,3050.27,73,1550,4333800.0,4,1424000.0,112,1712000.0,297,975200.0,95,222600.0,24
2025-10-06,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,4000.0,407,4000.0,53,3710.98,216,2973.82,104,780,2950200.0,4,1628000.0,140,212000.0,19,800200.0,71,310000.0,33
2025-10-06,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,5500.0,447,5500.0,56,5085.71,278,4007.22,74,855,4475000.0,4,2458500.0,147,308000.0,18,1412600.0,90,295900.0,25
2025-10-06,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,6000.0,412,6000.0,35,5558.67,216,4551.15,84,747,4266300.0,4,2472000.0,138,210000.0,12,1202100.0,78,382200.0,22
2025-10-06,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,7000.0,338,7000.0,38,6463.74,235,5294.55,52,663,4426500.0,4,2366000.0,114,266000.0,14,1519800.0,84,274700.0,19
2025-10-06,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,7000.0,375,7000.0,39,6464.88,241,5323.39,57,712,4757200.0,4,2625000.0,135,273000.0,14,1556700.0,78,302500.0,20
2025-10-06,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,3000.0,424,3000.0,38,2755.98,273,2207.19,75,810,2302900.0,4,1272000.0,127,114000.0,12,753000.0,88,163900.0,24
