Date,SKU_ID,SKU,Brand,SKU_Category,normal_price,normal_qty,bundling_price,bundling_qty,promo_normal_price,promo_normal_qty,seasonal_price,seasonal_qty,total_qty,total_revenue,promo_type_count,normal_normal_list_price,normal_revenue,normal_transactions,bundling_normal_list_price,bundling_revenue,bundling_transactions,promo_normal_normal_list_price,promo_normal_revenue,promo_normal_transactions,seasonal_normal_list_price,seasonal_revenue,seasonal_transactions
2025-09-13,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,235,8000.0,27,7407.41,155,6095.24,55,472,3578400.0,4,8000.0,1880000.0,83,8000.0,216000.0,7,8000.0,1148800.0,54,8000.0,333600.0,21
2025-09-13,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,231,3000.0,40,2753.33,184,2256.67,92,547,1527700.0,4,3000.0,693000.0,78,3000.0,120000.0,13,3000.0,506600.0,60,3000.0,208100.0,30
2025-09-13,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,295,4500.0,38,4158.82,165,3411.11,60,558,2391400.0,4,4500.0,1327500.0,98,4500.0,171000.0,14,4500.0,687900.0,51,4500.0,205000.0,18
2025-09-13,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,296,3500.0,31,3252.31,183,2583.33,64,574,1905100.0,4,3500.0,1036000.0,93,3500.0,108500.0,10,3500.0,594600.0,65,3500.0,166000.0,24
2025-09-13,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,234,4000.0,42,3673.68,169,3000.0,62,507,1912800.0,4,4000.0,936000.0,85,4000.0,168000.0,17,4000.0,622400.0,57,4000.0,186400.0,21
2025-09-13,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,278,5000.0,18,4620.0,176,3765.38,76,548,2579100.0,4,5000.0,1390000.0,91,5000.0,90000.0,6,5000.0,812400.0,65,5000.0,286700.0,26
2025-09-13,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,227,5000.0,35,4683.87,177,3750.0,52,491,2333600.0,4,5000.0,1135000.0,78,5000.0,175000.0,11,5000.0,828300.0,62,5000.0,195300.0,22
2025-09-13,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,266,2000.0,660,3687.32,204,3016.67,66,1196,3335200.0,4,4000.0,1064000.0,92,4000.0,1320000.0,224,4000.0,751600.0,71,4000.0,199600.0,24
2025-09-13,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,235,4000.0,31,3718.52,140,2952.0,86,492,1838200.0,4,4000.0,940000.0,87,4000.0,124000.0,10,4000.0,519400.0,54,4000.0,254800.0,25
2025-09-13,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,331,5500.0,31,5106.06,188,4035.71,81,631,3279800.0,4,5500.0,1820500.0,105,5500.0,170500.0,8,5500.0,960000.0,66,5500.0,328800.0,28
2025-09-13,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,276,6000.0,40,5543.28,206,4465.38,83,605,3411600.0,4,6000.0,1656000.0,93,6000.0,240000.0,14,6000.0,1143900.0,67,6000.0,371700.0,26
2025-09-13,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,308,7000.0,34,6464.71,133,5311.11,63,538,3589400.0,4,7000.0,2156000.0,102,7000.0,238000.0,11,7000.0,861000.0,51,7000.0,334400.0,18
2025-09-13,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,307,7000.0,32,6429.85,196,5150.0,88,623,4085500.0,4,7000.0,2149000.0,97,7000.0,224000.0,12,7000.0,1260000.0,67,7000.0,452500.0,28
2025-09-13,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,295,3000.0,41,2745.71,199,2200.0,58,593,1681900.0,4,3000.0,885000.0,103,3000.0,123000.0,15,3000.0,545500.0,70,3000.0,128400.0,21
2025-09-13,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,246,3500.0,53,3249.09,178,2600.0,83,560,1841000.0,4,3500.0,861000.0,83,3500.0,185500.0,17,3500.0,578300.0,55,3500.0,216200.0,25
2025-09-14,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,269,5800.0,654,5697.01,185,4600.0,51,1159,6724000.0,4,6100.0,1640900.0,89,6100.0,3793200.0,212,6100.0,1056200.0,67,6100.0,233700.0,16
2025-09-14,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,237,6100.0,31,5658.33,223,4600.0,57,548,3164300.0,4,6100.0,1445700.0,87,6100.0,189100.0,9,6100.0,1264000.0,72,6100.0,265500.0,18
2025-09-14,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,288,10000.0,30,9253.85,174,7431.82,79,571,5376000.0,4,10000.0,2880000.0,101,10000.0,300000.0,10,10000.0,1613500.0,65,10000.0,582500.0,22
2025-09-14,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,311,10000.0,26,9229.51,178,7321.43,46,561,5349500.0,4,10000.0,3110000.0,102,10000.0,260000.0,12,10000.0,1641500.0,61,10000.0,338000.0,14
2025-09-14,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,300,8000.0,35,7408.7,219,6032.0,71,625,4728800.0,4,8000.0,2400000.0,105,8000.0,280000.0,11,8000.0,1624800.0,69,8000.0,424000.0,25
2025-09-14,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,303,8000.0,19,7412.99,227,5840.0,54,603,4568800.0,4,8000.0,2424000.0,106,8000.0,152000.0,5,8000.0,1679600.0,77,8000.0,313200.0,20
2025-09-14,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,272,3000.0,17,2757.53,206,2250.0,31,526,1504700.0,4,3000.0,816000.0,93,3000.0,51000.0,7,3000.0,567900.0,73,3000.0,69800.0,14
2025-09-14,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,259,4500.0,12,4119.05,200,3388.89,61,532,2248500.0,4,4500.0,1165500.0,91,4500.0,54000.0,6,4500.0,822800.0,63,4500.0,206200.0,18
2025-09-14,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,342,3500.0,18,3254.17,216,2590.0,61,637,2121600.0,4,3500.0,1197000.0,112,3500.0,63000.0,7,3500.0,704200.0,72,3500.0,157400.0,20
2025-09-14,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,265,4000.0,28,3690.62,188,2968.42,59,540,2041800.0,4,4000.0,1060000.0,91,4000.0,112000.0,9,4000.0,693400.0,64,4000.0,176400.0,19
2025-09-14,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,293,5000.0,54,4643.66,212,3715.79,54,613,2920800.0,4,5000.0,1465000.0,93,5000.0,270000.0,18,5000.0,984600.0,71,5000.0,201200.0,19
2025-09-14,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,313,5000.0,18,4643.75,160,3807.69,31,522,2519400.0,4,5000.0,1565000.0,110,5000.0,90000.0,7,5000.0,744000.0,48,5000.0,120400.0,13
2025-09-14,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,293,2000.0,630,3701.69,163,2981.82,30,1116,3123800.0,4,4000.0,1172000.0,101,4000.0,1260000.0,212,4000.0,602600.0,59,4000.0,89200.0,11
2025-09-14,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,314,4000.0,32,3675.36,223,2964.71,47,616,2345800.0,4,4000.0,1256000.0,105,4000.0,128000.0,9,4000.0,820800.0,69,4000.0,141000.0,17
2025-09-14,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,276,5500.0,44,5110.34,157,4127.27,78,555,2884400.0,4,5500.0,1518000.0,100,5500.0,242000.0,13,5500.0,804000.0,58,5500.0,320400.0,22
2025-09-14,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,241,6000.0,22,5566.15,225,4515.79,49,537,3050100.0,4,6000.0,1446000.0,88,6000.0,132000.0,7,6000.0,1252200.0,65,6000.0,219900.0,19
2025-09-14,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,281,7000.0,23,6429.73,222,5245.45,65,591,3897500.0,4,7000.0,1967000.0,97,7000.0,161000.0,9,7000.0,1428300.0,74,7000.0,341200.0,22
2025-09-14,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,287,7000.0,31,6456.92,186,5245.45,67,571,3777000.0,4,7000.0,2009000.0,107,7000.0,217000.0,9,7000.0,1201500.0,65,7000.0,349500.0,22
2025-09-14,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,300,3000.0,29,2750.0,233,2240.0,75,637,1795100.0,4,3000.0,900000.0,97,3000.0,87000.0,10,3000.0,640400.0,72,3000.0,167700.0,25
2025-09-14,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,336,3500.0,50,3246.97,209,2510.0,61,656,2182500.0,4,3500.0,1176000.0,107,3500.0,175000.0,16,3500.0,679700.0,66,3500.0,151800.0,20
2025-09-15,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,347,5800.0,812,5655.36,169,4672.41,84,1412,8173400.0,4,6100.0,2116700.0,119,6100.0,4709600.0,259,6100.0,955300.0,56,6100.0,391800.0,29
2025-09-15,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,325,6100.0,50,5642.62,172,4585.71,58,605,3523100.0,4,6100.0,1982500.0,98,6100.0,305000.0,16,6100.0,970300.0,61,6100.0,265300.0,21
2025-09-15,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,305,10000.0,22,9272.06,190,7416.67,39,556,5318000.0,4,10000.0,3050000.0,99,10000.0,220000.0,10,10000.0,1759000.0,68,10000.0,289000.0,12
2025-09-15,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,270,10000.0,30,9207.55,151,7382.35,53,504,4779500.0,4,10000.0,2700000.0,96,10000.0,300000.0,10,10000.0,1386500.0,53,10000.0,393000.0,17
2025-09-15,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,309,8000.0,30,7437.29,177,6080.0,77,593,4496000.0,4,8000.0,2472000.0,106,8000.0,240000.0,9,8000.0,1316400.0,59,8000.0,467600.0,25
2025-09-15,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,296,8000.0,66,7389.47,193,5957.89,53,608,4639200.0,4,8000.0,2368000.0,97,8000.0,528000.0,21,8000.0,1424800.0,57,8000.0,318400.0,19
2025-09-15,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,243,3000.0,25,2754.72,171,2227.27,62,501,1412900.0,4,3000.0,729000.0,84,3000.0,75000.0,14,3000.0,470700.0,53,3000.0,138200.0,22
2025-09-15,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,248,4500.0,49,4156.72,188,3469.23,74,559,2374200.0,4,4500.0,1116000.0,80,4500.0,220500.0,16,4500.0,781700.0,67,4500.0,256000.0,26
2025-09-15,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,280,3500.0,18,3255.56,212,2613.33,41,551,1840800.0,4,3500.0,980000.0,90,3500.0,63000.0,8,3500.0,689600.0,72,3500.0,108200.0,15
2025-09-15,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,306,4000.0,44,3716.13,178,3042.11,62,590,2251400.0,4,4000.0,1224000.0,110,4000.0,176000.0,18,4000.0,662800.0,62,4000.0,188600.0,19
2025-09-15,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,345,5000.0,40,4624.62,180,3772.22,55,620,2966000.0,4,5000.0,1725000.0,110,5000.0,200000.0,14,5000.0,831900.0,65,5000.0,209100.0,18
2025-09-15,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,277,5000.0,45,4652.0,214,3760.71,75,611,2888200.0,4,5000.0,1385000.0,96,5000.0,225000.0,16,5000.0,994500.0,75,5000.0,283700.0,28
2025-09-15,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,285,2000.0,777,3691.67,226,2978.57,90,1378,3796600.0,4,4000.0,1140000.0,95,4000.0,1554000.0,259,4000.0,834600.0,72,4000.0,268000.0,28
2025-09-15,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,316,4000.0,48,3694.59,215,2988.89,60,639,2428400.0,4,4000.0,1264000.0,105,4000.0,192000.0,18,4000.0,793600.0,74,4000.0,178800.0,18
2025-09-15,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,258,5500.0,8,5084.75,186,4254.55,91,543,2799700.0,4,5500.0,1419000.0,90,5500.0,44000.0,5,5500.0,946800.0,59,5500.0,389900.0,33
2025-09-15,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,266,6000.0,47,5573.08,151,4548.0,76,540,3065100.0,4,6000.0,1596000.0,88,6000.0,282000.0,13,6000.0,840000.0,52,6000.0,347100.0,25
2025-09-15,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,262,7000.0,24,6441.51,134,5257.89,51,471,3133700.0,4,7000.0,1834000.0,86,7000.0,168000.0,9,7000.0,862500.0,53,7000.0,269200.0,19
2025-09-15,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,241,7000.0,46,6461.84,216,5273.68,61,564,3727300.0,4,7000.0,1687000.0,80,7000.0,322000.0,16,7000.0,1397100.0,76,7000.0,321200.0,19
2025-09-15,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,266,3000.0,61,2746.38,204,2277.78,26,557,1601200.0,4,3000.0,798000.0,93,3000.0,183000.0,18,3000.0,560300.0,69,3000.0,59900.0,9
2025-09-15,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,295,3500.0,25,3250.0,193,2611.11,50,563,1877400.0,4,3500.0,1032500.0,90,3500.0,87500.0,11,3500.0,626600.0,66,3500.0,130800.0,18
2025-09-16,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,223,5800.0,692,5665.31,135,4600.0,59,1109,6411500.0,4,6100.0,1360300.0,74,6100.0,4013600.0,228,6100.0,765900.0,49,6100.0,271700.0,18
2025-09-16,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,252,6100.0,22,5650.0,167,4557.14,42,483,2806800.0,4,6100.0,1537200.0,89,6100.0,134200.0,7,6100.0,943700.0,56,6100.0,191700.0,14
2025-09-16,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,278,10000.0,19,9222.22,179,7475.0,61,537,5077000.0,4,10000.0,2780000.0,98,10000.0,190000.0,8,10000.0,1651500.0,63,10000.0,455500.0,20
2025-09-16,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,303,10000.0,24,9221.31,179,7472.22,50,556,5298000.0,4,10000.0,3030000.0,100,10000.0,240000.0,9,10000.0,1655000.0,61,10000.0,373000.0,18
2025-09-16,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,249,8000.0,34,7368.12,225,5982.61,63,571,4302800.0,4,8000.0,1992000.0,91,8000.0,272000.0,10,8000.0,1658400.0,69,8000.0,380400.0,23
2025-09-16,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,270,8000.0,10,7403.08,198,6080.0,41,519,3957200.0,4,8000.0,2160000.0,93,8000.0,80000.0,6,8000.0,1466000.0,65,8000.0,251200.0,15
2025-09-16,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,261,3000.0,33,2753.23,190,2260.0,66,550,1555500.0,4,3000.0,783000.0,84,3000.0,99000.0,9,3000.0,523600.0,62,3000.0,149900.0,20
2025-09-16,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,281,4500.0,20,4136.84,179,3341.18,57,537,2283800.0,4,4500.0,1264500.0,100,4500.0,90000.0,8,4500.0,739100.0,57,4500.0,190200.0,17
2025-09-16,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,256,3500.0,39,3253.03,184,2522.22,60,539,1784100.0,4,3500.0,896000.0,93,3500.0,136500.0,12,3500.0,598400.0,66,3500.0,153200.0,18
2025-09-16,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,272,4000.0,40,3703.03,197,2950.0,56,565,2142200.0,4,4000.0,1088000.0,94,4000.0,160000.0,12,4000.0,729200.0,66,4000.0,165000.0,20
2025-09-16,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,259,5000.0,21,4632.79,170,3783.33,52,502,2386700.0,4,5000.0,1295000.0,82,5000.0,105000.0,8,5000.0,789600.0,61,5000.0,197100.0,18
2025-09-16,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,317,5000.0,51,4650.0,154,3716.67,32,554,2675500.0,4,5000.0,1585000.0,101,5000.0,255000.0,19,5000.0,716100.0,58,5000.0,119400.0,12
2025-09-16,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,296,2000.0,680,3704.48,199,2964.71,48,1223,3421600.0,4,4000.0,1184000.0,96,4000.0,1360000.0,228,4000.0,736400.0,67,4000.0,141200.0,17
2025-09-16,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,241,4000.0,33,3703.23,179,2989.47,68,521,1960000.0,4,4000.0,964000.0,78,4000.0,132000.0,11,4000.0,660600.0,62,4000.0,203400.0,19
2025-09-16,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,266,5500.0,17,5103.12,206,4160.0,26,515,2715600.0,4,5500.0,1463000.0,94,5500.0,93500.0,7,5500.0,1051000.0,64,5500.0,108100.0,10
2025-09-16,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,190,6000.0,44,5559.09,189,4537.5,40,463,2630700.0,4,6000.0,1140000.0,70,6000.0,264000.0,14,6000.0,1048200.0,66,6000.0,178500.0,16
2025-09-16,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,333,7000.0,36,6432.86,209,5335.29,53,631,4209900.0,4,7000.0,2331000.0,110,7000.0,252000.0,11,7000.0,1344900.0,70,7000.0,282000.0,17
2025-09-16,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,293,7000.0,41,6418.97,161,5284.21,56,551,3662400.0,4,7000.0,2051000.0,98,7000.0,287000.0,10,7000.0,1032300.0,58,7000.0,292100.0,19
2025-09-16,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,265,3000.0,38,2754.41,219,2208.33,33,555,1585700.0,4,3000.0,795000.0,99,3000.0,114000.0,12,3000.0,602900.0,68,3000.0,73800.0,12
2025-09-16,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,278,3500.0,31,3259.7,218,2550.0,61,588,1947200.0,4,3500.0,973000.0,93,3500.0,108500.0,10,3500.0,711100.0,67,3500.0,154600.0,20
2025-09-17,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,298,5800.0,626,5654.41,199,4733.33,48,1171,6795700.0,4,6100.0,1817800.0,99,6100.0,3630800.0,210,6100.0,1120300.0,68,6100.0,226800.0,18
2025-09-17,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,293,6100.0,31,5663.16,172,4705.88,48,544,3175300.0,4,6100.0,1787300.0,96,6100.0,189100.0,11,6100.0,972400.0,57,6100.0,226500.0,17
2025-09-17,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,233,10000.0,38,9182.69,157,7675.0,64,492,4648000.0,4,10000.0,2330000.0,86,10000.0,380000.0,14,10000.0,1442000.0,52,10000.0,496000.0,20
2025-09-17,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,266,10000.0,59,9267.86,162,7452.38,72,559,5288000.0,4,10000.0,2660000.0,85,10000.0,590000.0,21,10000.0,1500500.0,56,10000.0,537500.0,21
2025-09-17,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,307,8000.0,53,7396.72,185,5936.84,46,591,4515600.0,4,8000.0,2456000.0,111,8000.0,424000.0,15,8000.0,1366000.0,61,8000.0,269600.0,19
2025-09-17,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,281,8000.0,18,7440.0,157,6033.33,33,489,3756800.0,4,8000.0,2248000.0,99,8000.0,144000.0,7,8000.0,1165600.0,55,8000.0,199200.0,12
2025-09-17,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,278,3000.0,19,2743.66,202,2234.78,58,557,1575900.0,4,3000.0,834000.0,92,3000.0,57000.0,5,3000.0,555200.0,71,3000.0,129700.0,23
2025-09-17,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,315,4500.0,28,4140.32,185,3366.67,29,557,2405900.0,4,4500.0,1417500.0,99,4500.0,126000.0,11,4500.0,765800.0,62,4500.0,96600.0,12
2025-09-17,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,316,3500.0,24,3256.41,220,2635.29,49,609,2036000.0,4,3500.0,1106000.0,100,3500.0,84000.0,13,3500.0,717000.0,78,3500.0,129000.0,17
2025-09-17,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,270,4000.0,25,3686.67,190,3011.76,58,543,2054000.0,4,4000.0,1080000.0,90,4000.0,100000.0,8,4000.0,700000.0,60,4000.0,174000.0,17
2025-09-17,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,318,5000.0,58,4601.79,172,3790.0,35,583,2804200.0,4,5000.0,1590000.0,102,5000.0,290000.0,16,5000.0,791100.0,56,5000.0,133100.0,10
2025-09-17,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,270,5000.0,35,4632.47,267,3745.45,68,640,3017100.0,4,5000.0,1350000.0,88,5000.0,175000.0,9,5000.0,1235100.0,77,5000.0,257000.0,22
2025-09-17,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,282,2000.0,622,3727.27,174,3066.67,44,1122,3153000.0,4,4000.0,1128000.0,103,4000.0,1244000.0,210,4000.0,646800.0,66,4000.0,134200.0,12
2025-09-17,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,316,4000.0,28,3700.0,206,2952.94,48,598,2282200.0,4,4000.0,1264000.0,102,4000.0,112000.0,10,4000.0,762800.0,68,4000.0,143400.0,17
2025-09-17,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5500.0,262,5500.0,26,5094.34,183,4060.87,77,548,2829400.0,4,5500.0,1441000.0,88,5500.0,143000.0,9,5500.0,932400.0,53,5500.0,313000.0,23
2025-09-17,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,6000.0,290,6000.0,38,5542.86,254,4500.0,59,641,3642600.0,4,6000.0,1740000.0,90,6000.0,228000.0,14,6000.0,1408200.0,84,6000.0,266400.0,19
2025-09-17,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,7000.0,252,7000.0,28,6427.94,213,5193.33,53,546,3604400.0,4,7000.0,1764000.0,94,7000.0,196000.0,11,7000.0,1369800.0,68,7000.0,274600.0,15
2025-09-17,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,7000.0,290,7000.0,29,6452.31,202,5317.65,49,570,3795900.0,4,7000.0,2030000.0,104,7000.0,203000.0,8,7000.0,1303500.0,65,7000.0,259400.0,17
2025-09-17,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3000.0,304,3000.0,25,2749.06,155,2235.0,62,546,1549300.0,4,3000.0,912000.0,101,3000.0,75000.0,8,3000.0,425500.0,53,3000.0,136800.0,20
2025-09-17,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3500.0,261,3500.0,35,3240.35,175,2600.0,70,541,1783100.0,4,3500.0,913500.0,82,3500.0,122500.0,11,3500.0,566300.0,57,3500.0,180800.0,21
2025-09-18,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100.0,276,5800.0,633,5635.94,194,4617.65,49,1152,6677100.0,4,6100.0,1683600.0,93,6100.0,3671400.0,214,6100.0,1094000.0,64,6100.0,228100.0,17
2025-09-18,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,6100.0,298,6100.0,37,5632.79,195,4615.79,55,585,3396000.0,4,6100.0,1817800.0,96,6100.0,225700.0,13,6100.0,1098900.0,61,6100.0,253600.0,19
2025-09-18,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,10000.0,304,10000.0,25,9322.03,174,7413.04,66,569,5405000.0,4,10000.0,3040000.0,96,10000.0,250000.0,7,10000.0,1624500.0,59,10000.0,490500.0,23
2025-09-18,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,10000.0,235,10000.0,36,9232.14,165,7357.14,40,476,4527000.0,4,10000.0,2350000.0,85,10000.0,360000.0,12,10000.0,1521500.0,56,10000.0,295500.0,14
2025-09-18,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,8000.0,268,8000.0,21,7394.29,194,6190.48,56,539,4092000.0,4,8000.0,2144000.0,89,8000.0,168000.0,7,8000.0,1434000.0,70,8000.0,346000.0,21
2025-09-18,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,8000.0,243,8000.0,20,7350.0,203,5947.83,81,547,4075200.0,4,8000.0,1944000.0,86,8000.0,160000.0,7,8000.0,1493600.0,64,8000.0,477600.0,23
2025-09-18,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3000.0,256,3000.0,38,2754.84,197,2222.22,56,547,1548200.0,4,3000.0,768000.0,85,3000.0,114000.0,12,3000.0,542100.0,62,3000.0,124100.0,18
2025-09-18,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4500.0,281,4500.0,34,4147.37,162,3381.82,63,540,2305000.0,4,4500.0,1264500.0,94,4500.0,153000.0,12,4500.0,674100.0,57,4500.0,213400.0,22
2025-09-18,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3500.0,256,3500.0,15,3237.93,170,2564.29,82,523,1709500.0,4,3500.0,896000.0,91,3500.0,52500.0,6,3500.0,550000.0,58,3500.0,211000.0,28
2025-09-18,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4000.0,281,4000.0,49,3713.89,235,2990.48,66,631,2390200.0,4,4000.0,1124000.0,93,4000.0,196000.0,14,4000.0,874200.0,72,4000.0,196000.0,21
2025-09-18,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5000.0,351,5000.0,23,4650.0,155,3770.83,75,604,2872700.0,4,5000.0,1755000.0,112,5000.0,115000.0,9,5000.0,721800.0,54,5000.0,280900.0,24
2025-09-18,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5000.0,227,5000.0,36,4632.0,132,3775.0,59,454,2151300.0,4,5000.0,1135000.0,75,5000.0,180000.0,13,5000.0,613500.0,50,5000.0,222800.0,20
2025-09-18,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4000.0,272,2000.0,635,3703.33,177,3012.5,54,1138,3176400.0,4,4000.0,1088000.0,90,4000.0,1270000.0,214,4000.0,656400.0,60,4000.0,162000.0,16
2025-09-18,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4000.0,311,4000.0,36,3692.96,226,3016.0,92,665,2501400.0,4,4000.0,1244000.0,104,4000.0,144000.0,10,4000.0,834200.0,71,4000.0,279200.0,25
