Date,Month,Branch,SKU_ID,SKU_Category,Brand,NormalPrice,DiscountedPrice,DiscountPercentage,Promo_Category,Qty,Revenue
2025-09-05,9,Semarang,S009,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,182,589225.0
2025-09-05,9,Semarang,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,117,468000.0
2025-09-05,9,Semarang,S011,Biskuit,Richeese,5000,4750.0,0.05,Promo Bundling,144,684000.0
2025-09-05,9,Semarang,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,135,675000.0
2025-09-05,9,Semarang,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,304,1124800.0
2025-09-05,9,Semarang,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,166,614200.0
2025-09-05,9,Semarang,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,135,742500.0
2025-09-05,9,Semarang,S016,Wafer,Richoco,6000,5700.0,0.05,Promo Bundling,174,991800.0
2025-09-05,9,Semarang,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,217,1405075.0
2025-09-05,9,Semarang,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,162,1134000.0
2025-09-05,9,Semarang,S019,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,138,382950.0
2025-09-05,9,Semarang,S020,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,201,527625.0
2025-09-06,9,Jakarta,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,1535,7809312.5
2025-09-06,9,Jakarta,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,645,3370125.0
2025-09-06,9,Jakarta,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,558,5580000.0
2025-09-06,9,Jakarta,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,659,6590000.0
2025-09-06,9,Jakarta,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,492,3936000.0
2025-09-06,9,Jakarta,S006,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,565,4294000.0
2025-09-06,9,Jakarta,S007,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,502,1393050.0
2025-09-06,9,Jakarta,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,514,2139525.0
2025-09-06,9,Jakarta,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,469,1641500.0
2025-09-06,9,Jakarta,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,765,3060000.0
2025-09-06,9,Jakarta,S011,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,1085,4068750.0
2025-09-06,9,Jakarta,S012,Biskuit,Richoco,5000,5000.0,0.0,No Promo,464,2320000.0
2025-09-06,9,Jakarta,S013,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,1504,3008000.0
2025-09-06,9,Jakarta,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,537,1986900.0
2025-09-06,9,Jakarta,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,639,3514500.0
2025-09-06,9,Jakarta,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,824,4573200.0
2025-09-06,9,Jakarta,S017,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,485,2546250.0
2025-09-06,9,Jakarta,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,618,4326000.0
2025-09-06,9,Jakarta,S019,Extruded Snack,Richeese,3000,2850.0,0.05,Promo Bundling,463,1319550.0
2025-09-06,9,Jakarta,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,777,2719500.0
2025-09-06,9,Bandung,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,448,2464000.0
2025-09-06,9,Bandung,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,271,1378712.5
2025-09-06,9,Bandung,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,201,2010000.0
2025-09-06,9,Bandung,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,246,2460000.0
2025-09-06,9,Bandung,S005,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,222,1687200.0
2025-09-06,9,Bandung,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,234,1731600.0
2025-09-06,9,Bandung,S007,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,301,835275.0
2025-09-06,9,Bandung,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,128,576000.0
2025-09-06,9,Bandung,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,228,798000.0
2025-09-06,9,Bandung,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,154,569800.0
2025-09-06,9,Bandung,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,153,707625.0
2025-09-06,9,Bandung,S012,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,206,952750.0
2025-09-06,9,Bandung,S013,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,602,1806000.0
2025-09-06,9,Bandung,S014,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,331,993000.0
2025-09-06,9,Bandung,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,228,1254000.0
2025-09-06,9,Bandung,S016,Wafer,Richoco,6000,5700.0,0.05,Promo Bundling,270,1539000.0
2025-09-06,9,Bandung,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,286,1851850.0
2025-09-06,9,Bandung,S018,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,214,1385650.0
2025-09-06,9,Bandung,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,206,618000.0
2025-09-06,9,Bandung,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,201,650737.5
2025-09-06,9,Surabaya,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,516,2838000.0
2025-09-06,9,Surabaya,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,344,1797400.0
2025-09-06,9,Surabaya,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,360,3330000.0
2025-09-06,9,Surabaya,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,379,3790000.0
2025-09-06,9,Surabaya,S005,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,632,4803200.0
2025-09-06,9,Surabaya,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,204,1509600.0
2025-09-06,9,Surabaya,S007,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,590,1327500.0
2025-09-06,9,Surabaya,S008,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,515,1738125.0
2025-09-06,9,Surabaya,S009,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,388,1018500.0
2025-09-06,9,Surabaya,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,390,1560000.0
2025-09-06,9,Surabaya,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,466,2330000.0
2025-09-06,9,Surabaya,S012,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,629,2358750.0
2025-09-06,9,Surabaya,S013,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,1268,4691600.0
2025-09-06,9,Surabaya,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,264,1056000.0
2025-09-06,9,Surabaya,S015,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,486,2539350.0
2025-09-06,9,Surabaya,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,347,2082000.0
2025-09-06,9,Surabaya,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,646,4182850.0
2025-09-06,9,Surabaya,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,596,3963400.0
2025-09-06,9,Surabaya,S019,Extruded Snack,Richeese,3000,2850.0,0.05,Promo Bundling,738,2103300.0
2025-09-06,9,Surabaya,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,361,1263500.0
2025-09-06,9,Semarang,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,353,1941500.0
2025-09-06,9,Semarang,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,192,1056000.0
2025-09-06,9,Semarang,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,70,700000.0
2025-09-06,9,Semarang,S004,Wafer,Richoco,10000,9500.0,0.05,Promo Bundling,217,2061500.0
2025-09-06,9,Semarang,S005,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,188,1428800.0
2025-09-06,9,Semarang,S006,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,224,1702400.0
2025-09-06,9,Semarang,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,119,357000.0
2025-09-06,9,Semarang,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,222,924075.0
2025-09-06,9,Semarang,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,174,609000.0
2025-09-06,9,Semarang,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,174,696000.0
2025-09-06,9,Semarang,S011,Biskuit,Richeese,5000,4750.0,0.05,Promo Bundling,206,978500.0
2025-09-06,9,Semarang,S012,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,136,629000.0
2025-09-06,9,Semarang,S013,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,414,828000.0
2025-09-06,9,Semarang,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,156,624000.0
2025-09-06,9,Semarang,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,134,737000.0
2025-09-06,9,Semarang,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,235,1304250.0
2025-09-06,9,Semarang,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,146,1022000.0
2025-09-06,9,Semarang,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,173,1211000.0
2025-09-06,9,Semarang,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,221,663000.0
2025-09-06,9,Semarang,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,159,514762.5
2025-09-07,9,Jakarta,S001,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,1477,7717325.0
2025-09-07,9,Jakarta,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,654,3327225.0
2025-09-07,9,Jakarta,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,540,5400000.0
2025-09-07,9,Jakarta,S004,Wafer,Richoco,10000,9500.0,0.05,Promo Bundling,962,9139000.0
2025-09-07,9,Jakarta,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,554,4432000.0
2025-09-07,9,Jakarta,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,709,5672000.0
2025-09-07,9,Jakarta,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,542,1626000.0
2025-09-07,9,Jakarta,S008,Extruded Snack,Richoco,4500,4275.0,0.05,Promo Bundling,799,3415725.0
2025-09-07,9,Jakarta,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,289,1011500.0
2025-09-07,9,Jakarta,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,764,2826800.0
2025-09-07,9,Jakarta,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,571,2640875.0
2025-09-07,9,Jakarta,S012,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,614,2302500.0
2025-09-07,9,Jakarta,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,848,3392000.0
2025-09-07,9,Jakarta,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,570,2280000.0
2025-09-07,9,Jakarta,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,526,2893000.0
2025-09-07,9,Jakarta,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,420,2520000.0
2025-09-07,9,Jakarta,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,452,2926700.0
2025-09-07,9,Jakarta,S018,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,712,4610200.0
2025-09-07,9,Jakarta,S019,Extruded Snack,Richeese,3000,2850.0,0.05,Promo Bundling,818,2331300.0
2025-09-07,9,Jakarta,S020,Mi Instan,Richeese,3500,3325.0,0.05,Promo Bundling,746,2480450.0
2025-09-07,9,Bandung,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,536,2726900.0
2025-09-07,9,Bandung,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,286,1494350.0
2025-09-07,9,Bandung,S003,Wafer,Richeese,10000,7500.0,0.25,Promo Seasonal High,327,2452500.0
2025-09-07,9,Bandung,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,198,1980000.0
2025-09-07,9,Bandung,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,230,1840000.0
2025-09-07,9,Bandung,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,305,2257000.0
2025-09-07,9,Bandung,S007,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,286,793650.0
2025-09-07,9,Bandung,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,201,904500.0
2025-09-07,9,Bandung,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,192,672000.0
2025-09-07,9,Bandung,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,275,1017500.0
2025-09-07,9,Bandung,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,184,920000.0
2025-09-07,9,Bandung,S012,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,349,1308750.0
2025-09-07,9,Bandung,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,331,1324000.0
2025-09-07,9,Bandung,S014,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,283,849000.0
2025-09-07,9,Bandung,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,234,1287000.0
2025-09-07,9,Bandung,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,175,1050000.0
2025-09-07,9,Bandung,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,152,1064000.0
2025-09-07,9,Bandung,S018,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,308,1617000.0
2025-09-07,9,Bandung,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,132,396000.0
2025-09-07,9,Bandung,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,195,631312.5
2025-09-07,9,Surabaya,S001,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,927,3823875.0
2025-09-07,9,Surabaya,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,606,3166350.0
2025-09-07,9,Surabaya,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,325,3250000.0
2025-09-07,9,Surabaya,S004,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,597,4477500.0
2025-09-07,9,Surabaya,S005,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,514,4112000.0
2025-09-07,9,Surabaya,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,481,3559400.0
2025-09-07,9,Surabaya,S007,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,488,1098000.0
2025-09-07,9,Surabaya,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,426,1917000.0
2025-09-07,9,Surabaya,S009,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,624,2020200.0
2025-09-07,9,Surabaya,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,405,1620000.0
2025-09-07,9,Surabaya,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,343,1715000.0
2025-09-07,9,Surabaya,S012,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,460,2127500.0
2025-09-07,9,Surabaya,S013,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,1606,4818000.0
2025-09-07,9,Surabaya,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,429,1587300.0
2025-09-07,9,Surabaya,S015,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,466,1922250.0
2025-09-07,9,Surabaya,S016,Wafer,Richoco,6000,4500.0,0.25,Promo Seasonal High,443,1993500.0
2025-09-07,9,Surabaya,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,265,1855000.0
2025-09-07,9,Surabaya,S018,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,454,3178000.0
2025-09-07,9,Surabaya,S019,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,489,1356975.0
2025-09-07,9,Surabaya,S020,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,422,1366225.0
2025-09-07,9,Semarang,S001,Wafer,Richeese,5500,5500.0,0.0,No Promo,352,1936000.0
2025-09-07,9,Semarang,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,140,712250.0
2025-09-07,9,Semarang,S003,Wafer,Richeese,10000,7500.0,0.25,Promo Seasonal High,275,2062500.0
2025-09-07,9,Semarang,S004,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,139,1285750.0
2025-09-07,9,Semarang,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,139,1028600.0
2025-09-07,9,Semarang,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,168,1344000.0
2025-09-07,9,Semarang,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,209,627000.0
2025-09-07,9,Semarang,S008,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,110,457875.0
2025-09-07,9,Semarang,S009,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,174,563325.0
2025-09-07,9,Semarang,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,156,624000.0
2025-09-07,9,Semarang,S011,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,165,763125.0
2025-09-07,9,Semarang,S012,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,203,761250.0
2025-09-07,9,Semarang,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,252,1008000.0
2025-09-07,9,Semarang,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,161,595700.0
2025-09-07,9,Semarang,S015,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,176,895400.0
2025-09-07,9,Semarang,S016,Wafer,Richoco,6000,5700.0,0.05,Promo Bundling,154,877800.0
2025-09-07,9,Semarang,S017,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,193,1283450.0
2025-09-07,9,Semarang,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,182,1210300.0
2025-09-07,9,Semarang,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,141,423000.0
2025-09-07,9,Semarang,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,158,553000.0
2025-09-08,9,Jakarta,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,1666,8475775.0
2025-09-08,9,Jakarta,S002,Wafer,Richoco,5500,5500.0,0.0,No Promo,489,2689500.0
2025-09-08,9,Jakarta,S003,Wafer,Richeese,10000,9500.0,0.05,Promo Bundling,317,3011500.0
2025-09-08,9,Jakarta,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,548,5480000.0
2025-09-08,9,Jakarta,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,656,4854400.0
2025-09-08,9,Jakarta,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,428,3167200.0
2025-09-08,9,Jakarta,S007,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,352,976800.0
2025-09-08,9,Jakarta,S008,Extruded Snack,Richoco,4500,4275.0,0.05,Promo Bundling,741,3167775.0
2025-09-08,9,Jakarta,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,477,1669500.0
2025-09-08,9,Jakarta,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,458,1832000.0
2025-09-08,9,Jakarta,S011,Biskuit,Richeese,5000,4750.0,0.05,Promo Bundling,633,3006750.0
2025-09-08,9,Jakarta,S012,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,500,2312500.0
2025-09-08,9,Jakarta,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,1229,4916000.0
2025-09-08,9,Jakarta,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,547,2188000.0
2025-09-08,9,Jakarta,S015,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,497,2596825.0
2025-09-08,9,Jakarta,S016,Wafer,Richoco,6000,4500.0,0.25,Promo Seasonal High,688,3096000.0
2025-09-08,9,Jakarta,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,698,4519550.0
2025-09-08,9,Jakarta,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,711,4728150.0
2025-09-08,9,Jakarta,S019,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,567,1573425.0
2025-09-08,9,Jakarta,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,797,2789500.0
2025-09-08,9,Bandung,S001,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,524,2737900.0
2025-09-08,9,Bandung,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,258,1312575.0
2025-09-08,9,Bandung,S003,Wafer,Richeese,10000,9500.0,0.05,Promo Bundling,247,2346500.0
2025-09-08,9,Bandung,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,191,1910000.0
2025-09-08,9,Bandung,S005,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,221,1679600.0
2025-09-08,9,Bandung,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,257,2056000.0
2025-09-08,9,Bandung,S007,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,304,684000.0
2025-09-08,9,Bandung,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,186,837000.0
2025-09-08,9,Bandung,S009,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,298,782250.0
2025-09-08,9,Bandung,S010,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,173,519000.0
2025-09-08,9,Bandung,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,175,875000.0
2025-09-08,9,Bandung,S012,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,289,1083750.0
2025-09-08,9,Bandung,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,369,1476000.0
2025-09-08,9,Bandung,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,148,592000.0
2025-09-08,9,Bandung,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,196,1078000.0
2025-09-08,9,Bandung,S016,Wafer,Richoco,6000,4500.0,0.25,Promo Seasonal High,349,1570500.0
2025-09-08,9,Bandung,S017,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,322,2084950.0
2025-09-08,9,Bandung,S018,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,231,1495725.0
2025-09-08,9,Bandung,S019,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,264,732600.0
2025-09-08,9,Bandung,S020,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,323,847875.0
2025-09-08,9,Surabaya,S001,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,966,3984750.0
2025-09-08,9,Surabaya,S002,Wafer,Richoco,5500,5225.0,0.05,Promo Bundling,454,2372150.0
2025-09-08,9,Surabaya,S003,Wafer,Richeese,10000,10000.0,0.0,No Promo,354,3540000.0
2025-09-08,9,Surabaya,S004,Wafer,Richoco,10000,9500.0,0.05,Promo Bundling,513,4873500.0
2025-09-08,9,Surabaya,S005,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,411,3041400.0
2025-09-08,9,Surabaya,S006,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,362,2896000.0
2025-09-08,9,Surabaya,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,493,1479000.0
2025-09-08,9,Surabaya,S008,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,327,1471500.0
2025-09-08,9,Surabaya,S009,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,392,1372000.0
2025-09-08,9,Surabaya,S010,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,505,2020000.0
2025-09-08,9,Surabaya,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,355,1775000.0
2025-09-08,9,Surabaya,S012,Biskuit,Richoco,5000,4750.0,0.05,Promo Bundling,606,2878500.0
2025-09-08,9,Surabaya,S013,Minuman,Richeese,4000,3000.0,0.25,Promo Seasonal High,941,2823000.0
2025-09-08,9,Surabaya,S014,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,330,1221000.0
2025-09-08,9,Surabaya,S015,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,334,1745150.0
2025-09-08,9,Surabaya,S016,Wafer,Richoco,6000,6000.0,0.0,No Promo,538,3228000.0
2025-09-08,9,Surabaya,S017,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,404,2686600.0
2025-09-08,9,Surabaya,S018,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,559,3619525.0
2025-09-08,9,Surabaya,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,334,1002000.0
2025-09-08,9,Surabaya,S020,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,544,1904000.0
2025-09-08,9,Semarang,S001,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,390,1984125.0
2025-09-08,9,Semarang,S002,Wafer,Richoco,5500,5087.5,0.075,Promo Normal,199,1012412.5
2025-09-08,9,Semarang,S003,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,147,1359750.0
2025-09-08,9,Semarang,S004,Wafer,Richoco,10000,10000.0,0.0,No Promo,98,980000.0
2025-09-08,9,Semarang,S005,Kue/Pie,Nextar,8000,7600.0,0.05,Promo Bundling,241,1831600.0
2025-09-08,9,Semarang,S006,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,126,932400.0
2025-09-08,9,Semarang,S007,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,180,540000.0
2025-09-08,9,Semarang,S008,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,172,580500.0
2025-09-08,9,Semarang,S009,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,129,417637.5
2025-09-08,9,Semarang,S010,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,172,636400.0
2025-09-08,9,Semarang,S011,Biskuit,Richeese,5000,5000.0,0.0,No Promo,113,565000.0
2025-09-08,9,Semarang,S012,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,153,707625.0
2025-09-08,9,Semarang,S013,Minuman,Richeese,4000,4000.0,0.0,No Promo,361,1444000.0
2025-09-08,9,Semarang,S014,Minuman,Richoco,4000,4000.0,0.0,No Promo,82,328000.0
2025-09-08,9,Semarang,S015,Wafer,Richeese,5500,5500.0,0.0,No Promo,194,1067000.0
2025-09-08,9,Semarang,S016,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,184,1021200.0
2025-09-08,9,Semarang,S017,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,115,805000.0
2025-09-08,9,Semarang,S018,Kue/Pie,Nextar,7000,6650.0,0.05,Promo Bundling,157,1044050.0
2025-09-08,9,Semarang,S019,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,187,561000.0
