Date,Month,Branch,SKU_ID,SKU_Name,SKU_Category,Brand,NormalPrice,DiscountedPrice,DiscountPercentage,Promo_Category,Qty,Revenue
2025-08-25,8,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,103,285825.0
2025-08-25,8,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,118,531000.0
2025-08-25,8,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,105,367500.0
2025-08-25,8,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,79,316000.0
2025-08-25,8,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,136,680000.0
2025-08-25,8,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,102,510000.0
2025-08-25,8,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,290,1160000.0
2025-08-25,8,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,94,376000.0
2025-08-25,8,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,96,528000.0
2025-08-25,8,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,124,688200.0
2025-08-25,8,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,118,826000.0
2025-08-25,8,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,124,868000.0
2025-08-25,8,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,140,388500.0
2025-08-25,8,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,62,200725.0
2025-08-25,8,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,517,2843500.0
2025-08-25,8,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,5642.5,0.075,Promo Normal,259,1461407.5
2025-08-25,8,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,Promo Bundling,388,3880000.0
2025-08-25,8,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,256,1920000.0
2025-08-25,8,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,369,2730600.0
2025-08-25,8,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,314,2512000.0
2025-08-25,8,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,235,705000.0
2025-08-25,8,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,Promo Bundling,229,1030500.0
2025-08-25,8,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,282,987000.0
2025-08-25,8,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,287,1061900.0
2025-08-25,8,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,Promo Bundling,478,2390000.0
2025-08-25,8,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,257,1285000.0
2025-08-25,8,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,810,2997000.0
2025-08-25,8,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,320,1280000.0
2025-08-25,8,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,Promo Bundling,451,2480500.0
2025-08-25,8,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,343,1903650.0
2025-08-25,8,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,251,1757000.0
2025-08-25,8,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,376,2434600.0
2025-08-25,8,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,228,684000.0
2025-08-25,8,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,381,1333500.0
2025-08-26,8,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,355,1806062.5
2025-08-26,8,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,167,1018700.0
2025-08-26,8,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,111,1026750.0
2025-08-26,8,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,202,1515000.0
2025-08-26,8,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,161,1288000.0
2025-08-26,8,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,110,880000.0
2025-08-26,8,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,146,438000.0
2025-08-26,8,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,109,490500.0
2025-08-26,8,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,107,374500.0
2025-08-26,8,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,169,676000.0
2025-08-26,8,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,137,633625.0
2025-08-26,8,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,98,453250.0
2025-08-26,8,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,358,716000.0
2025-08-26,8,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,109,436000.0
2025-08-26,8,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,168,924000.0
2025-08-26,8,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,99,594000.0
2025-08-26,8,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,123,796425.0
2025-08-26,8,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,177,1239000.0
2025-08-26,8,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,167,501000.0
2025-08-26,8,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,146,511000.0
2025-08-26,8,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,789,4014037.5
2025-08-26,8,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,5642.5,0.075,Promo Normal,697,3932822.5
2025-08-26,8,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,434,4014500.0
2025-08-26,8,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,432,4320000.0
2025-08-26,8,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,522,4176000.0
2025-08-26,8,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,620,4960000.0
2025-08-26,8,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,729,2187000.0
2025-08-26,8,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,400,1800000.0
2025-08-26,8,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,411,1438500.0
2025-08-26,8,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,586,2344000.0
2025-08-26,8,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,435,2175000.0
2025-08-26,8,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,520,2600000.0
2025-08-26,8,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,874,3496000.0
2025-08-26,8,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,674,2696000.0
2025-08-26,8,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,548,2787950.0
2025-08-26,8,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,Promo Bundling,521,3126000.0
2025-08-26,8,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,350,2450000.0
2025-08-26,8,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,344,2227400.0
2025-08-26,8,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,291,807525.0
2025-08-26,8,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,608,1596000.0
2025-08-26,8,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,303,1541512.5
2025-08-26,8,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,85,518500.0
2025-08-26,8,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,7500.0,0.25,Promo Seasonal High,106,795000.0
2025-08-26,8,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,144,1332000.0
2025-08-26,8,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,151,1208000.0
2025-08-26,8,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,151,1117400.0
2025-08-26,8,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,61,183000.0
2025-08-26,8,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,Promo Bundling,135,607500.0
2025-08-26,8,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,71,248500.0
2025-08-26,8,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,83,307100.0
2025-08-26,8,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,99,495000.0
2025-08-26,8,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,126,582750.0
2025-08-26,8,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,167,668000.0
2025-08-26,8,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,148,547600.0
2025-08-26,8,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,114,470250.0
2025-08-26,8,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,108,599400.0
2025-08-26,8,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,97,679000.0
2025-08-26,8,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,108,699300.0
2025-08-26,8,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,153,459000.0
2025-08-26,8,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,79,276500.0
2025-08-26,8,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,1258,5189250.0
2025-08-26,8,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,287,1750700.0
2025-08-26,8,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,271,2710000.0
2025-08-26,8,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,277,2770000.0
2025-08-26,8,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,497,3677800.0
2025-08-26,8,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,377,2789800.0
2025-08-26,8,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,228,684000.0
2025-08-26,8,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,290,1305000.0
2025-08-26,8,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,326,1055425.0
2025-08-26,8,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,367,1468000.0
2025-08-26,8,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,384,1920000.0
2025-08-26,8,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,367,1835000.0
2025-08-26,8,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,759,2808300.0
2025-08-26,8,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,253,1012000.0
2025-08-26,8,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,296,1628000.0
2025-08-26,8,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,Promo Bundling,328,1968000.0
2025-08-26,8,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,350,2450000.0
2025-08-26,8,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,356,2492000.0
2025-08-26,8,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,371,1029525.0
2025-08-26,8,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,376,1316000.0
2025-08-27,8,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,380,1567500.0
2025-08-27,8,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,183,837225.0
2025-08-27,8,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,159,1590000.0
2025-08-27,8,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,119,1190000.0
2025-08-27,8,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,163,1206200.0
2025-08-27,8,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,6000.0,0.25,Promo Seasonal High,214,1284000.0
2025-08-27,8,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,126,378000.0
2025-08-27,8,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,129,580500.0
2025-08-27,8,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,150,485625.0
2025-08-27,8,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,135,540000.0
2025-08-27,8,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,248,1147000.0
2025-08-27,8,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,123,615000.0
2025-08-27,8,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,276,1021200.0
2025-08-27,8,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,167,501000.0
2025-08-27,8,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,205,1042937.5
2025-08-27,8,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,196,1176000.0
2025-08-27,8,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,234,1515150.0
2025-08-27,8,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,150,1050000.0
2025-08-27,8,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,207,621000.0
2025-08-27,8,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,127,411162.5
2025-08-27,8,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,1244,6842000.0
2025-08-27,8,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,478,2915800.0
2025-08-27,8,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,487,4870000.0
2025-08-27,8,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,720,7200000.0
2025-08-27,8,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,598,4425200.0
2025-08-27,8,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,6000.0,0.25,Promo Seasonal High,523,3138000.0
2025-08-27,8,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,334,751500.0
2025-08-27,8,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,574,1937250.0
2025-08-27,8,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,379,1326500.0
2025-08-27,8,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,646,2390200.0
2025-08-27,8,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,368,1840000.0
2025-08-27,8,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,508,2349500.0
2025-08-27,8,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,739,2956000.0
2025-08-27,8,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,424,1696000.0
2025-08-27,8,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,420,2136750.0
2025-08-27,8,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,4500.0,0.25,Promo Seasonal High,508,2286000.0
2025-08-27,8,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,505,3269875.0
2025-08-27,8,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,395,2765000.0
2025-08-27,8,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,825,1856250.0
2025-08-27,8,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,535,1872500.0
2025-08-27,8,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,166,844525.0
2025-08-27,8,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,86,524600.0
2025-08-27,8,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,97,970000.0
2025-08-27,8,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,110,1017500.0
2025-08-27,8,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,130,1040000.0
2025-08-27,8,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,128,1024000.0
2025-08-27,8,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,91,252525.0
2025-08-27,8,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,102,424575.0
2025-08-27,8,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,67,234500.0
2025-08-27,8,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,121,484000.0
2025-08-27,8,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,Promo Bundling,136,680000.0
2025-08-27,8,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,108,499500.0
2025-08-27,8,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,189,756000.0
2025-08-27,8,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,112,448000.0
2025-08-27,8,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,Promo Bundling,82,451000.0
2025-08-27,8,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,105,630000.0
2025-08-27,8,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,129,835275.0
2025-08-27,8,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,160,1036000.0
2025-08-27,8,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,81,243000.0
2025-08-27,8,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,122,394975.0
2025-08-27,8,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,463,2546500.0
2025-08-27,8,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,325,1486875.0
2025-08-27,8,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,304,2812000.0
2025-08-27,8,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,441,4079250.0
2025-08-27,8,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,249,1992000.0
2025-08-27,8,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,336,2688000.0
2025-08-27,8,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,346,778500.0
2025-08-27,8,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,274,1233000.0
2025-08-27,8,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,470,1233750.0
2025-08-27,8,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,176,704000.0
2025-08-27,8,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,242,1210000.0
2025-08-27,8,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,345,1725000.0
2025-08-27,8,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,651,2408700.0
2025-08-27,8,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,333,1332000.0
2025-08-27,8,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,458,1889250.0
2025-08-27,8,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,246,1476000.0
2025-08-27,8,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,354,2478000.0
2025-08-27,8,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,397,2570575.0
